author,loc,spcd,treeno,branch_id,status,ht,ob_d,len,lenh,lenv,lenmeth,wdbk_gw_sub,wd_gw_sub,bk_gw_sub,wdbk_dw_sub,wd_dw_sub,bk_dw_sub,ind_sub,wdbk_mc_sub,wd_mc_sub,bk_mc_sub,fol_gw_sub,fol_dw_sub,fol_mc_sub,wdbkf_gw,wdbk_gw,wd_gw,bk_gw,fol_gw,wdbk_dw,wdbk_dw_1,wd_dw,bk_dw,fol_dw,cen
VT_COOP-IMP,3106,131,19,45,1,28.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,46,1,28.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,47,1,29.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,48,1,29.7,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,49,1,31.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,50,1,31.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,51,1,31.2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,52,1,32.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,53,1,32.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,54,1,32.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,55,1,33.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,56,1,34.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,57,1,34.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,58,1,34.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,59,1,34.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,60,1,34.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,61,1,36,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,62,1,37.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,63,1,37.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,64,1,37.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,65,1,37.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,66,1,40.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,67,1,40.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,68,1,40.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,69,1,40.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3106,131,19,70,1,43.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,1,,3.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,2,,6.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,3,,8.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,4,,8.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,5,,11.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,6,,12.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,7,,13.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,8,,13.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,9,,14.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,10,,14.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,11,,16,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,12,,16.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,13,,16.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,14,,17.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,15,,19.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,16,,19.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,17,,20.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,18,,20.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,19,,21.8,0.9,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,20,,21.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,21,,22.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,22,,22.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,23,,22.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,24,,25.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,25,,25.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,26,,25.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,27,,26.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,28,,26.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,29,,26.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,30,,26.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,31,,28.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,32,,28.5,0.7,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,33,,28.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,34,,29.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,35,,29.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,36,,29.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,37,,29.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,38,,32.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,39,,32.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,40,,33,0.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,41,,33,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,42,,33,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,43,,33,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,44,,33,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,45,,34.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,46,,35.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,47,,38.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,48,,38.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,49,,38.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,50,,39.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,37,51,,40.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,2,,5.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,3,,5.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,4,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,5,,6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,6,,7.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,7,,8.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,8,,10,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,9,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,10,,10,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,11,,10,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,12,,11.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,13,,12.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,14,,12.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,15,,12.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,16,,13.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,17,,13.8,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,18,,13.8,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,19,,15.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,20,,17.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,21,,17.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,22,,18.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,23,,18.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,24,,18.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,25,,19.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,26,,21.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,27,,21,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,28,,21.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,29,,21.2,1.6,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,30,,23.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,31,,23.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,32,,24.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,33,,24.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,34,,25.4,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,35,,25.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,36,,25.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,37,,26.9,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,38,,28.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,39,,29.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,40,,29.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,41,,29.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,42,,29.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,43,,29.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,44,,29.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,45,,29.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,46,,32,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,47,,32,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,48,,33.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,49,,33.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,50,,33.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,51,,33.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,52,,33.8,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,53,,33.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,54,,35.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,55,,35.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,56,,36.7,0.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,57,,36.7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,58,,36.7,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,59,,36.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,60,,39.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,61,,39.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,62,,39.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,63,,40.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,64,,40.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,65,,40.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,66,,40.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,67,,43.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,68,,44.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3107,131,39,69,,44.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,71,,5.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,72,,6.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,73,,7.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,74,,8.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,75,,8.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,76,,8.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,77,,10,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,78,,10,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,79,,10,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,80,,10,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,81,,10,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,82,,10,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,83,,10,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,84,,11.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,85,,12.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,86,,12.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,87,,12.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,88,,13.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,89,,13.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,90,,13.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,91,,14.4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,92,,14.4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,93,,14.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,94,1,15.2,1.6,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,95,,15.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,96,,15.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,97,,15.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,98,1,17.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,99,1,17.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,100,1,17.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,101,1,17.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,102,1,19.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,103,1,19.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,104,1,19.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,105,1,20,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,106,1,20,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,107,1,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,108,1,20,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,109,1,20,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,110,1,20.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,111,1,20.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,112,1,22.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,113,1,22.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,114,1,22.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,115,1,22.4,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,116,1,23.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,117,1,23.7,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,118,1,24.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,119,1,24.3,1.2,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,120,1,25.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,121,1,25.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,122,1,25.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,123,1,27.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,124,1,27.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,125,1,27.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,126,1,28.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,127,1,28.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,128,1,28.2,1.5,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,129,1,28.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,130,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,131,1,31,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,132,1,32,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,133,1,32,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,134,1,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,135,1,32.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,136,1,33.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,137,1,33.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,138,1,34.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,139,1,34.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,140,1,35.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,141,1,35.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,142,1,36.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,143,1,36.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,144,1,36.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,145,1,37.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,146,1,37.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,147,1,37.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,148,1,39.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,149,1,40.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,150,1,40.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,151,1,40.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,152,1,40.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,153,1,41.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,154,1,41.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,19,155,1,41.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,60,,3.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,61,,6.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,62,,6.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,63,,8.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,64,,8.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,65,,9.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,66,,11.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,67,,11.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,68,,11.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-IMP,3108,131,40,69,,11.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
